PPID,Beep,Reported,Estimated,PropPos
251475,96,1,0.204843165,0
251475,97,4,0.516385774,1
251475,98,4,0.385263491,0
251475,99,4,0.385263491,0
251475,100,2,0.25387319,0
251475,101,3,0.123790363,0
251475,102,4,0.385263491,0
251475,103,3,0.25387319,0
251475,15,3,0.229343121,0
251475,16,5,0.385263491,0
251475,17,5,0.353070948,0.5
251475,18,5,0.966903189,1
251475,19,3,0.087967918,0
251475,20,1,0.132883755,0
251475,21,3,0.123790363,0
251475,106,3,0.226350719,0
251475,107,4,0.516385774,1
251475,108,3,0.25387319,0
251475,109,2,0.226350719,0
251475,110,2,0.226350719,0
251475,111,5,0.385263491,0
251475,112,3,0.609076575,0.4
251475,114,3,0.226350719,0
251475,116,6,0.838175618,1
251475,117,2,0.25387319,0
251475,118,6,0.25387319,0
251475,119,2,0.25387319,0
251475,120,4,0.385263491,0
251475,122,5,0.966903189,1
251475,123,3,0.12190893,0
251475,124,6,0.385263491,0
251475,125,3,0.25387319,0
251475,126,3,0.280667298,0
251475,127,2,0.238664999,0
251475,128,2,0.25387319,0
251475,129,1,0.25387319,0
251475,130,2,0.235222877,0
251475,131,4,0.50157052,1
251475,132,4,0.25387319,0
251475,133,2,0.087967918,0
251475,134,3,0.292454728,0
251475,135,3,0.25387319,0
251475,136,5,0.385263491,0
251475,137,2,0.25387319,0
251475,138,2,0.266573066,0
251475,140,1,0.221721191,0
251475,23,3,0.226350719,0
251475,24,6,0.966903189,1
251475,25,4,0.239874876,0.25
251475,26,6,0.966903189,1
251475,28,4,0.516385774,1
284628,1,7,0.864222506,1
284628,2,3,0.235928191,0.5
284628,3,6,0.915405542,1
284628,4,6,0.92272016,0.5
284628,5,6,0.888441603,1
284628,6,5,0.298243762,0
284628,7,5,0.902823455,0.666666666666666
284628,8,6,0.915405542,1
284628,9,4,0.272910143,0
284628,10,6,0.885354995,1
284628,11,5,0.821511901,0.25
284628,12,5,0.781440172,0.5
284628,13,7,0.944140555,0.5
284628,14,4,0.975468297,0.5
284628,15,6,0.91617698,0.5
284628,16,5,0.647369418,0.333333333333333
284628,17,4,0.290152269,0
284628,20,5,0.623073926,0.5
284628,21,6,0.766128833,0.5
284628,22,6,0.593540438,0.25
284628,23,4,0.811390746,0.333333333333333
284628,24,6,0.549511419,0.333333333333333
284628,25,3,0.590238613,0.666666666666666
284628,26,6,0.666768442,0.5
284628,28,6,0.881989706,0.666666666666666
284628,29,5,0.635082716,0.222222222222222
284628,30,6,0.889217465,0.5
284628,31,3,0.222976098,0
284628,33,5,0.777626153,0.166666666666666
284628,34,5,0.710375052,0.25
284628,35,4,0.430854258,0.2
284628,1,6,0.966903189,1
284628,2,6,0.720840534,0.5
284628,3,5,0.895975315,0.666666666666666
284628,4,3,0.851224503,0.5
284628,5,5,0.681044182,0.333333333333333
284628,6,7,0.918005273,0.333333333333333
284628,7,5,0.264586234,0
284628,36,4,0.574111722,0
284628,37,5,0.168465318,0
284628,38,5,0.733904231,0.333333333333333
284628,39,6,0.842435864,0.333333333333333
284628,40,6,0.891929447,0.333333333333333
284628,41,5,0.918564289,0.6
284628,42,4,0.867459887,0.4
284628,43,4,0.443138637,0.5
284628,44,5,0.866014074,0.2
284628,45,6,0.914747166,1
284628,46,5,0.940252202,0.166666666666666
284628,47,5,0.313122628,0
284628,48,5,0.889439425,1
284628,49,4,0.823865558,0.666666666666666
284628,51,5,0.89337384,1
284628,52,6,0.865529893,0.666666666666666
284628,53,4,0.606156308,0.5
284628,54,4,0.295781278,0.5
284628,55,3,0.306986824,0
284628,56,5,0.810140922,0.5
284628,57,6,0.959880133,0.666666666666666
284628,60,6,0.889439425,1
284628,61,5,0.706306365,0.5
284628,63,5,0.855048479,0.5
284628,64,5,0.485287651,0.333333333333333
284628,65,6,0.935152947,1
284628,67,3,0.234168533,0
284628,68,5,0.628711868,0.5
284628,69,4,0.488965308,0
284628,70,6,0.468640317,0
284628,8,4,0.485784636,0
284628,9,6,0.539549765,0.333333333333333
284628,10,5,0.91909245,0.5
284628,11,6,0.931279289,0.5
284628,12,6,0.833155407,0.666666666666666
284628,13,6,0.889439425,1
284628,14,2,0.2433254,0
284628,71,6,0.836578586,0.5
284628,72,6,0.891871138,0.5
284628,73,6,0.731871956,0.2
284628,74,5,0.850612853,0.5
284628,76,6,0.844475898,0.5
284628,77,5,0.243196108,0
284628,78,6,0.896859148,0.333333333333333
284628,79,7,0.820546898,0.25
284628,80,5,0.889439425,1
284628,87,6,0.889439425,1
284628,88,6,0.735144917,0.333333333333333
284628,90,6,0.787164118,1
284628,91,5,0.802109975,0.333333333333333
284628,94,6,0.803477566,0.333333333333333
284628,95,6,0.377359545,0
284628,96,5,0.889439425,1
284628,97,5,0.907322202,0.5
284628,98,5,0.87963374,0.5
284628,99,5,0.889439425,1
284628,100,5,0.935152947,1
284628,102,5,0.810966538,0.5
284628,103,5,0.889439425,1
284628,104,3,0.308386176,0
284628,105,6,0.866179683,0.5
284628,15,5,0.546206757,0.5
284628,16,6,0.929701865,0.5
284628,18,5,0.874002703,0.333333333333333
284628,19,6,0.89087195,0.333333333333333
284628,20,3,0.361209626,0
284628,106,5,0.86647422,0.333333333333333
284628,107,5,0.169995652,0
284628,108,3,0.64663066,0.666666666666666
284628,109,5,0.889439425,1
284628,110,6,0.814321883,0.5
284628,111,4,0.569053968,0.5
284628,112,4,0.855199372,0.5
284628,113,6,0.823338747,0.333333333333333
284628,114,3,0.268838536,0
284628,115,5,0.813168492,0.5
284628,116,3,0.194618771,0
284628,117,5,0.86806426,0.5
284628,118,5,0.721443907,0
284628,119,5,0.206439917,0
284628,120,3,0.320574234,0.333333333333333
284628,121,5,0.309685997,0
284628,124,5,0.935152947,1
284628,125,5,0.547295467,1
284628,126,5,0.826568113,0.5
284628,127,5,0.889439425,1
284628,128,6,0.855048479,0.5
284628,129,4,0.24503873,0
284628,131,5,0.257742562,0
284628,133,5,0.884998714,0.333333333333333
284628,134,6,0.889439425,1
284628,137,3,0.258588547,0
284628,138,6,0.571514879,0.5
284628,139,5,0.935152947,1
284628,140,5,0.864756195,0.5
284628,23,5,0.808786129,0.25
284628,24,6,0.882365476,0.333333333333333
284628,25,6,0.835767739,0.2
284628,27,2,0.264642092,0
284628,28,6,0.450673712,0.5
290416,1,3,0.202069183,0.25
290416,2,4,0.24239847,0
290416,5,5,0.537057514,0.666666666666666
290416,6,4,0.342640235,0.666666666666666
290416,7,4,0.654072536,0.666666666666666
290416,8,4,0.194955812,0
290416,9,6,0.743586964,1
290416,10,5,0.565569982,0.666666666666666
290416,11,4,0.362334958,0.333333333333333
290416,12,4,0.829557823,1
290416,13,4,0.68351269,0.5
290416,14,5,0.792777702,0.5
290416,15,5,0.586171949,0.5
290416,16,5,0.365398696,0.5
290416,17,6,0.600063531,0.666666666666666
290416,18,5,0.215681005,0
290416,19,5,0.844717825,1
290416,20,5,0.529628681,0.666666666666666
290416,22,5,0.403039415,0.333333333333333
290416,23,6,0.394232435,0.5
290416,26,4,0.203620104,0
290416,27,3,0.307658421,0
290416,28,4,0.306642109,0
290416,29,4,0.151888449,0
290416,30,2,0.238857625,0
290416,31,4,0.302030674,0.333333333333333
290416,33,4,0.184916543,0.333333333333333
290416,34,4,0.234187614,0.333333333333333
290416,35,4,0.614559231,0.75
290416,1,5,0.833732256,1
290416,2,5,0.767079066,0.5
290416,3,4,0.670799614,1
290416,4,4,0.465764398,0.5
290416,5,4,0.604955225,0.333333333333333
290416,6,4,0.194955812,0
290416,7,3,0.194704841,0
290416,36,4,0.856325055,1
290416,37,4,0.870624793,1
290416,38,5,0.86160364,0.666666666666666
290416,39,6,0.895031277,1
290416,40,7,0.896784498,1
290416,42,3,0.206956443,0
290416,43,3,0.186269237,0
290416,44,3,0.197501139,0
290416,45,3,0.332459513,0
290416,46,4,0.222754899,0.333333333333333
290416,47,3,0.307762817,0
290416,48,4,0.21301573,0.5
290416,49,4,0.488233888,0.333333333333333
290416,50,4,0.755302965,1
290416,51,4,0.349198325,0
290416,52,4,0.873927174,1
290416,53,4,0.421833751,0.666666666666666
290416,54,5,0.84183006,1
290416,55,5,0.942205374,1
290416,56,4,0.743586964,1
290416,57,4,0.258287036,0.333333333333333
290416,59,5,0.743938142,0.5
290416,60,4,0.255777767,0.5
290416,61,5,0.839053326,1
290416,62,5,0.480949989,0.333333333333333
290416,64,4,0.894339858,0.333333333333333
290416,65,5,0.842013545,1
290416,66,4,0.641013862,0.5
290416,67,3,0.148480563,0
290416,68,3,0.306642109,0
290416,69,5,0.498878058,1
290416,70,5,0.844717825,1
290416,8,3,0.23524998,0.333333333333333
290416,10,4,0.267016106,0.333333333333333
290416,11,4,0.622596035,1
290416,12,4,0.557076802,0.666666666666666
290416,14,4,0.743586964,1
290416,71,4,0.852691085,1
290416,72,4,0.877860753,1
290416,73,5,0.595818719,0.5
290416,75,5,0.839053326,1
290416,76,4,0.743586964,1
290416,77,4,0.490303824,0.75
290416,78,5,0.821753846,1
290416,79,4,0.272386079,0
290416,80,4,0.421865717,0.5
290416,81,4,0.607413753,1
290416,82,4,0.84328796,1
290416,83,5,0.862646328,1
290416,85,5,0.839053326,1
290416,87,5,0.867519604,1
290416,88,4,0.743586964,1
290416,91,5,0.844002823,1
290416,93,4,0.661408103,1
290416,94,3,0.202659027,0
290416,95,4,0.798282692,1
290416,96,6,0.726060308,0.5
290416,97,5,0.646198678,0.333333333333333
290416,99,5,0.358261623,0.333333333333333
290416,100,5,0.917385132,1
290416,101,3,0.30953814,0
290416,102,4,0.607193287,0.5
290416,103,3,0.302208055,0.333333333333333
290416,105,4,0.204505487,0
290416,15,4,0.322776749,0
290416,16,4,0.853570186,1
290416,17,4,0.309829938,0
290416,18,4,0.862646328,1
290416,19,5,0.844717825,1
290416,20,5,0.891171302,1
290416,21,3,0.350460529,0
290416,106,4,0.619924612,0.666666666666666
290416,107,4,0.86620387,1
290416,108,5,0.839053326,1
290416,109,5,0.859374449,1
290416,110,3,0.146535341,0
290416,111,4,0.84328796,1
290416,112,5,0.906310701,1
290416,113,4,0.346661391,0
290416,116,3,0.203445568,0
290416,117,3,0.20853623,0
290416,118,3,0.460323549,0.5
290416,119,3,0.147986707,0
290416,122,5,0.318388059,0.5
290416,123,5,0.607413753,1
290416,124,5,0.624266166,0.5
290416,127,4,0.205524164,0
290416,129,5,0.843852397,1
290416,135,5,0.743586964,1
290416,136,4,0.347968944,0.5
290416,137,4,0.383474422,0.25
290416,139,4,0.203337074,0
290416,140,4,0.322776749,0
290416,22,4,0.417727796,0.333333333333333
290416,23,3,0.239975725,0.333333333333333
290416,25,5,0.84183006,1
290416,26,5,0.598870857,0.333333333333333
290416,27,5,0.684884063,0.666666666666666
290416,28,3,0.354642416,0
333212,1,5,0.780024989,1
333212,2,6,0.888365416,1
333212,3,4,0.165910643,0
333212,4,7,0.814571813,0.666666666666666
333212,5,5,0.91440677,1
333212,6,6,0.287605302,0.5
333212,7,7,0.187929632,0
333212,8,5,0.173579504,0
333212,9,6,0.235222877,0
333212,10,6,0.746427537,0.5
333212,11,6,0.920082316,1
333212,12,3,0.100726137,0
333212,13,2,0.092315652,0
333212,14,3,0.097255572,0
333212,15,3,0.25387319,0
333212,16,7,0.891898428,1
333212,17,5,0.775665066,1
333212,18,7,0.942901056,1
333212,19,7,0.90241997,0.5
333212,20,5,0.756925157,0.5
333212,21,7,0.792423723,1
333212,22,7,0.906140392,1
333212,23,7,0.380022063,0.5
333212,24,6,0.836850841,0.5
333212,25,5,0.808190731,0.333333333333333
333212,26,4,0.554330837,1
333212,27,5,0.307440357,0
333212,28,5,0.273356296,0.333333333333333
333212,29,6,0.745064493,1
333212,30,5,0.911388091,1
333212,31,3,0.265632822,0
333212,32,5,0.58180162,0.666666666666666
333212,33,5,0.23451991,0
333212,34,5,0.110427293,0
333212,35,5,0.638881991,0.5
333212,1,4,0.903294319,1
333212,2,3,0.226350719,0
333212,3,6,0.677989361,1
333212,4,7,0.783214053,1
333212,5,7,0.904277142,1
333212,6,5,0.207241413,0
333212,7,3,0.087967918,0
333212,36,6,0.649424716,1
333212,37,3,0.256925719,0
333212,38,3,0.125068503,0
333212,40,5,0.147559793,0
333212,41,6,0.45712249,0
333212,42,6,0.81797896,1
333212,43,6,0.192139397,0
333212,44,4,0.277268235,0
333212,45,5,0.539331088,1
333212,46,4,0.911901253,1
333212,47,5,0.95764814,1
333212,48,6,0.893303897,1
333212,49,5,0.735617248,1
333212,50,5,0.7773968,0.5
333212,52,3,0.863815875,0.666666666666666
333212,53,5,0.56420314,1
333212,54,6,0.919595587,1
333212,55,6,0.965131926,1
333212,56,5,0.930620898,0.666666666666666
333212,57,6,0.959352836,1
333212,58,6,0.844717825,1
333212,59,6,0.865506222,1
333212,61,6,0.590028949,0.5
333212,62,4,0.904933312,1
333212,63,6,0.877860753,1
333212,64,5,0.966903189,1
333212,65,6,0.317334813,0
333212,66,5,0.925592844,1
333212,67,5,0.951853205,1
333212,68,2,0.245297829,0
333212,69,5,0.283511459,0
333212,70,5,0.226350719,0
333212,8,4,0.838175618,1
333212,9,5,0.925795105,1
333212,10,4,0.209885861,0
333212,11,6,0.869080138,1
333212,13,6,0.295037753,0
333212,14,3,0.123790363,0
333212,71,3,0.153818945,0
333212,72,5,0.516666405,1
333212,73,5,0.489191008,1
333212,74,5,0.306642109,0
333212,75,5,0.235222877,0
333212,76,6,0.923469234,1
333212,77,5,0.869212611,1
333212,78,5,0.936453136,1
333212,79,5,0.892760575,1
333212,80,5,0.25387319,0
333212,81,5,0.371856977,0
333212,82,5,0.877860753,1
333212,83,6,0.966903189,1
333212,84,6,0.55374086,1
333212,85,5,0.934064766,0.5
333212,86,6,0.171732745,0
333212,87,5,0.123228316,0
333212,88,3,0.140615185,0
333212,89,6,0.220246572,0
333212,90,6,0.25387319,0
333212,91,7,0.905906416,0.5
333212,92,6,0.317334813,0
333212,93,7,0.900403885,1
333212,94,5,0.265033923,0
333212,95,2,0.200936812,0
333212,96,6,0.917768947,1
333212,97,6,0.843852397,1
333212,98,6,0.917304716,1
333212,99,6,0.123329647,0
333212,100,6,0.23437063,0
333212,101,7,0.306642109,0
333212,102,5,0.347553435,0.5
333212,103,5,0.358644443,0
333212,104,6,0.853615413,1
333212,105,7,0.915024602,1
333212,15,3,0.108930566,0
333212,16,5,0.465531483,0.5
333212,17,6,0.295037753,0
333212,18,3,0.153216875,0
333212,19,7,0.932736579,1
333212,20,4,0.377327835,0
333212,21,6,0.235222877,0
333212,106,6,0.68163665,1
333212,107,6,0.85179713,1
333212,108,6,0.92651502,1
333212,109,6,0.686894336,1
333212,110,5,0.686894336,1
333212,111,7,0.226350719,0
333212,112,5,0.138972641,0
333212,113,6,0.23451991,0
333212,114,6,0.652976563,0.5
333212,115,5,0.377327835,0
333212,116,5,0.934454384,1
333212,117,7,0.872937504,1
333212,118,7,0.863909564,1
333212,119,5,0.217812413,0
333212,120,6,0.283846636,0.5
333212,121,7,0.326742244,0
333212,122,5,0.605619302,0
333212,123,7,0.466285473,0
333212,124,6,0.237795729,0
333212,125,3,0.137346901,0
333212,126,5,0.246803474,0
333212,127,5,0.187706308,0
333212,128,4,0.377327835,0
333212,129,3,0.082665079,0
333212,130,4,0.738302824,1
333212,131,3,0.10061576,0
333212,132,3,0.249416772,0
333212,133,4,0.182414025,0
333212,134,6,0.888365416,1
333212,135,5,0.123329647,0
333212,136,6,0.93686704,1
333212,137,6,0.25387319,0
333212,138,6,0.239097196,0
333212,22,6,0.421834212,0
333212,23,5,0.226350719,0
333212,24,5,0.835947574,1
333212,25,6,0.797480097,1
333212,26,5,0.933470135,1
333212,27,3,0.127506457,0
333212,28,6,0.847534807,1
337789,1,7,0.878611971,1
337789,2,7,0.883104548,1
337789,3,7,0.932995376,1
337789,5,7,0.932995376,1
337789,6,7,0.932995376,1
337789,7,7,0.877860753,1
337789,8,6,0.943830986,1
337789,9,6,0.945156984,1
337789,10,6,0.943830986,1
337789,11,6,0.932995376,1
337789,12,6,0.943830986,1
337789,13,6,0.945156984,1
337789,14,6,0.876965423,1
337789,15,6,0.945156984,1
337789,16,6,0.945156984,1
337789,17,6,0.897742832,1
337789,18,6,0.90026645,1
337789,19,6,0.943830986,1
337789,20,6,0.932995376,1
337789,21,6,0.876965423,1
337789,22,6,0.943830986,1
337789,23,6,0.932995376,1
337789,24,6,0.818315046,1
337789,25,7,0.932995376,1
337789,26,6,0.932995376,1
337789,27,6,0.945156984,1
337789,28,6,0.818315046,1
337789,31,7,0.966903189,1
337789,32,6,0.932995376,1
337789,33,6,0.761699487,0.5
337789,35,7,0.838175618,1
337789,1,7,0.897742832,1
337789,3,6,0.904710758,1
337789,4,7,0.943830986,1
337789,5,6,0.943830986,1
337789,6,6,0.92452828,1
337789,7,6,0.943830986,1
337789,36,6,0.932995376,1
337789,37,7,0.932995376,1
337789,38,6,0.932995376,1
337789,39,6,0.932995376,1
337789,40,6,0.943830986,1
337789,41,7,0.945156984,1
337789,42,6,0.943830986,1
337789,46,7,0.943830986,1
337789,47,6,0.943830986,1
337789,61,6,0.945156984,1
337789,62,6,0.838175618,1
337789,63,6,0.943830986,1
337789,64,6,0.943830986,1
337789,65,6,0.943830986,1
337789,66,6,0.943830986,1
337789,70,6,0.966903189,1
337789,8,6,0.943830986,1
337789,9,6,0.932995376,1
337789,10,7,0.932995376,1
337789,13,6,0.932995376,1
337789,14,6,0.945156984,1
337789,71,7,0.943830986,1
337789,72,6,0.945156984,1
337789,73,7,0.966903189,1
337789,74,6,0.943830986,1
337789,77,6,0.966903189,1
337789,78,6,0.818315046,1
337789,79,4,0.966903189,1
337789,80,6,0.943830986,1
337789,81,6,0.943830986,1
337789,82,6,0.945156984,1
337789,83,6,0.945156984,1
337789,84,6,0.943830986,1
337789,85,6,0.943830986,1
337789,86,6,0.943144837,1
337789,87,6,0.943830986,1
337789,88,6,0.934623993,1
337789,89,6,0.943830986,1
337789,90,6,0.943830986,1
337789,91,6,0.904710758,1
337789,92,6,0.943830986,1
337789,93,6,0.945156984,1
337789,94,6,0.943830986,1
337789,95,6,0.943830986,1
337789,96,6,0.945156984,1
337789,97,6,0.943830986,1
337789,98,6,0.943830986,1
337789,99,6,0.943830986,1
337789,100,6,0.943830986,1
337789,101,6,0.943830986,1
337789,103,6,0.943830986,1
337789,104,6,0.943830986,1
337789,105,7,0.966903189,1
337789,15,7,0.966903189,1
337789,17,6,0.799712338,1
337789,18,6,0.943830986,1
337789,19,6,0.799712338,1
337789,20,6,0.943830986,1
337789,21,6,0.945156984,1
337789,106,7,0.945156984,1
337789,107,7,0.943830986,1
337789,108,6,0.943830986,1
337789,109,7,0.945156984,1
337789,110,6,0.945156984,1
337789,111,7,0.945156984,1
337789,112,7,0.945156984,1
337789,116,6,0.945156984,1
337789,121,7,0.943830986,1
337789,122,7,0.945156984,1
337789,123,6,0.945156984,1
337789,129,7,0.945156984,1
337789,130,6,0.945156984,1
337789,131,7,0.945156984,1
337789,132,6,0.945156984,1
337789,134,6,0.945156984,1
337789,136,7,0.943830986,1
337789,22,6,0.945156984,1
337789,23,7,0.943830986,1
337789,25,6,0.945156984,1
337789,27,6,0.945156984,1
349299,1,7,0.880161818,0.666666666666666
349299,2,5,0.236455444,0.333333333333333
349299,3,7,0.944096085,0.6
349299,4,6,0.782064709,1
349299,5,7,0.298925552,1
349299,6,6,0.401010902,0.2
349299,7,2,0.300057105,0
349299,8,7,0.687721881,1
349299,9,7,0.784995208,0.333333333333333
349299,10,6,0.887664459,1
349299,11,7,0.359941081,0.333333333333333
349299,12,7,0.929158481,1
349299,13,2,0.28290502,0
349299,14,7,0.311838254,0.4
349299,15,7,0.929158481,1
349299,16,2,0.30068885,0
349299,22,6,0.607413753,1
349299,25,7,0.799786396,0.5
349299,31,6,0.966903189,1
349299,32,7,0.900490081,1
349299,34,7,0.939522984,1
349299,35,7,0.953858591,1
349299,1,7,0.362150469,0.285714285714285
349299,2,7,0.43136482,1
349299,3,6,0.880241321,1
349299,4,7,0.935730702,1
349299,5,6,0.95764814,1
349299,6,6,0.966903189,1
349299,7,7,0.30450118,0.25
349299,37,7,0.80662886,1
349299,40,7,0.922992667,1
349299,41,7,0.966903189,1
349299,42,7,0.929158481,1
349299,43,7,0.911884863,1
349299,45,7,0.966903189,1
349299,46,7,0.506584909,1
349299,47,3,0.565706447,1
349299,48,2,0.368177523,1
349299,49,7,0.889668513,1
349299,50,7,0.895149419,0.166666666666666
349299,52,6,0.935152947,1
349299,53,7,0.889439425,1
349299,54,7,0.966903189,1
349299,55,7,0.900490081,1
349299,56,6,0.935152947,1
349299,57,2,0.317334813,0
349299,58,7,0.953858591,1
349299,59,6,0.935152947,1
349299,60,7,0.889439425,1
349299,61,7,0.966903189,1
349299,62,7,0.889439425,1
349299,63,2,0.506764452,0
349299,64,7,0.900490081,1
349299,65,7,0.610666392,0.5
349299,66,7,0.238846346,0.333333333333333
349299,67,7,0.304053338,0.285714285714285
349299,68,7,0.929158481,1
349299,69,7,0.888084403,1
349299,70,5,0.823299293,0.5
349299,9,7,0.939522984,1
349299,10,7,0.941582218,0.666666666666666
