PPID,Day,Reported,Estimated,PropPos
50,1,17,0.966903189,1
50,1,15,0.966903189,1
50,1,4,0.91440677,1
50,1,1,0.200936812,0
50,1,25,0.924988513,1
50,1,2,0.123790363,0
50,1,-17,0.200936812,0
50,1,2,0.877860753,1
50,2,9,0.91440677,1
50,2,10,0.966903189,1
50,2,-8,0.085901434,0
50,2,20,0.966903189,1
50,2,16,0.966903189,1
50,2,-2,0.247123626,0
50,2,11,0.966903189,1
50,2,21,0.966903189,1
50,2,17,0.966903189,1
50,2,11,0.966903189,1
50,2,14,0.140615185,0
50,2,16,0.966903189,1
50,2,27,0.966903189,1
50,2,21,0.966903189,1
50,2,13,0.966903189,1
50,4,12,0.91440677,1
50,4,12,0.200936812,0
50,4,14,0.966903189,1
50,4,20,0.966903189,1
50,4,18,0.944069896,1
50,4,25,0.966903189,1
50,4,18,0.91440677,1
50,4,14,0.841095009,1
50,4,-22,0.087967918,0
50,5,22,0.966903189,1
50,5,10,0.91440677,1
50,5,14,0.838175618,1
50,5,18,0.91440677,1
50,5,20,0.966903189,1
50,5,28,0.484881989,0.5
50,5,34,0.966903189,1
50,6,14,0.087967918,0
50,6,16,0.966903189,1
50,6,18,0.966903189,1
50,6,26,0.841095009,1
50,6,26,0.966903189,1
50,6,-21,0.087967918,0
50,7,22,0.91440677,1
50,7,18,0.945052204,1
50,7,26,0.966903189,1
50,7,-6,0.121801566,0
50,7,-32,0.200936812,0
50,7,-25,0.200936812,0
50,7,17,0.966903189,1
50,7,26,0.966903189,1
50,7,16,0.966903189,1
50,8,26,0.966903189,1
50,8,20,0.966903189,1
50,8,17,0.966903189,1
50,8,23,0.966903189,1
50,8,22,0.966903189,1
50,8,13,0.966903189,1
50,8,-12,0.284183019,0
50,8,17,0.966903189,1
50,8,25,0.966903189,1
50,8,27,0.966903189,1
50,8,7,0.966903189,1
50,9,27,0.966903189,1
50,9,17,0.966903189,1
50,9,26,0.966903189,1
50,9,32,0.966903189,1
50,9,14,0.877860753,1
50,9,21,0.91440677,1
50,9,19,0.966903189,1
50,10,33,0.966903189,1
50,10,33,0.966903189,1
50,10,30,0.966903189,1
50,10,22,0.966903189,1
50,10,23,0.966903189,1
50,10,24,0.966903189,1
50,10,23,0.247123626,0
50,10,-12,0.966903189,1
50,10,25,0.131998834,0
50,10,21,0.91440677,1
50,10,24,0.91440677,1
50,10,24,0.91440677,1
50,10,19,0.966903189,1
50,11,21,0.966903189,1
50,11,21,0.966903189,1
50,11,32,0.966903189,1
50,11,17,0.883423608,1
50,11,17,0.966903189,1
50,11,20,0.966903189,1
50,11,16,0.91440677,1
50,11,24,0.91440677,1
50,11,12,0.91440677,1
50,12,24,0.91440677,1
50,12,24,0.966903189,1
50,12,20,0.966903189,1
50,12,18,0.966903189,1
50,12,26,0.966903189,1
50,12,15,0.966903189,1
50,12,22,0.966903189,1
50,12,20,0.966903189,1
50,12,34,0.966903189,1
50,13,33,0.966903189,1
50,13,24,0.966903189,1
50,14,29,0.966903189,1
50,14,33,0.966903189,1
50,14,28,0.966903189,1
50,14,17,0.966903189,1
51,1,1,0.871192491,1
51,1,41,0.966903189,1
51,1,-4,0.25387319,0
51,1,-50,0.25387319,0
51,1,-39,0.696925644,0.5
51,2,50,0.966903189,1
51,2,2,0.113180949,0
51,2,2,0.105192736,0
51,2,-50,0.133749597,0
51,2,46,0.916025675,1
51,2,38,0.966903189,1
51,2,4,0.50157052,1
51,2,-38,0.157713978,0
51,3,24,0.877860753,1
51,3,24,0.877860753,1
51,3,38,0.830294511,0.5
51,3,35,0.692278219,1
51,3,-9,0.50157052,1
51,3,-1,0.377327835,0
51,3,-7,0.377327835,0
51,3,-5,0.327072002,0
51,3,32,0.934707724,1
51,3,31,0.966903189,1
51,4,47,0.966903189,1
51,4,8,0.50157052,1
51,4,1,0.844717825,1
51,4,40,0.916025675,1
51,4,-2,0.147480408,0
51,4,15,0.173081188,0
51,4,10,0.307211177,0
51,4,43,0.629556059,0.5
51,4,19,0.966903189,1
51,4,3,0.50157052,1
51,4,26,0.205524164,0
51,4,35,0.311269926,0.5
51,4,14,0.205524164,0
51,4,42,0.966903189,1
51,4,32,0.50157052,1
51,4,42,0.966903189,1
51,4,50,0.916025675,1
51,4,50,0.966903189,1
51,4,48,0.966903189,1
51,5,50,0.966903189,1
51,5,50,0.50157052,1
51,5,50,0.934707724,1
51,5,50,0.925067014,1
51,5,50,0.929975311,1
51,5,50,0.917809268,1
51,5,50,0.945001535,1
51,5,50,0.966903189,1
51,5,-19,0.50157052,1
51,5,22,0.173081188,0
51,5,0,0.50157052,1
51,6,50,0.893182927,1
51,6,50,0.966903189,1
51,6,50,0.966903189,1
51,6,42,0.318260181,0
51,6,18,0.867519604,1
51,6,0,0.966903189,1
51,6,30,0.50157052,1
51,6,12,0.50157052,1
51,6,2,0.837475551,1
51,7,7,0.361875926,0
51,7,18,0.377327835,0
51,7,1,0.377327835,0
51,7,34,0.25387319,0
51,7,42,0.50157052,1
51,7,50,0.966903189,1
51,8,47,0.249627128,0.5
51,8,17,0.25387319,0
51,8,40,0.173081188,0
51,8,41,0.25387319,0
51,8,2,0.327072002,0
51,8,-6,0.173081188,0
51,8,4,0.25387319,0
51,9,50,0.50157052,1
51,9,46,0.50157052,1
51,9,41,0.916025675,1
51,9,50,0.966903189,1
51,9,50,0.966903189,1
51,9,46,0.966903189,1
51,9,50,0.307211177,0
51,9,50,0.886134894,0.5
51,9,29,0.50157052,1
51,9,41,0.877860753,1
51,10,45,0.50157052,1
51,10,42,0.966903189,1
51,10,50,0.687880859,0.5
51,10,13,0.173081188,0
51,10,11,0.322586242,0
51,10,34,0.25387319,0
51,10,36,0.844717825,1
51,10,30,0.533854989,0.5
51,10,23,0.830294511,0.5
51,11,4,0.50157052,1
51,11,50,0.966903189,1
51,11,25,0.966903189,1
51,11,50,0.966903189,1
51,11,50,0.844717825,1
51,11,50,0.50157052,1
51,11,48,0.966903189,1
51,11,41,0.173081188,0
51,11,50,0.173081188,0
51,12,39,0.327072002,0
51,12,36,0.966903189,1
51,12,25,0.860987743,1
51,12,48,0.966903189,1
51,12,45,0.966903189,1
51,12,33,0.966903189,1
51,12,30,0.50157052,1
51,12,50,0.966903189,1
51,13,44,0.322586242,0
51,13,39,0.516666405,1
51,13,25,0.883423608,1
51,13,37,0.317827622,0.5
51,13,6,0.844717825,1
51,13,30,0.762023202,1
51,13,50,0.883423608,1
51,13,50,0.173081188,0
51,14,50,0.916025675,1
51,14,50,0.844717825,1
51,14,27,0.377327835,0
51,14,23,0.966903189,1
51,14,28,0.173081188,0
51,14,50,0.25387319,0
51,14,3,0.173081188,0
51,15,50,0.377327835,0
51,15,37,0.322586242,0
51,15,41,0.966903189,1
51,15,35,0.916025675,1
51,15,12,0.966903189,1
51,15,16,0.50157052,1
51,15,38,0.966903189,1
54,1,-4,0.186602085,0
54,1,18,0.914694559,1
54,1,0,0.28883206,0
54,1,-5,0.543173246,0.5
54,1,-9,0.200936812,0
54,1,-11,0.200936812,0
54,1,-22,0.966903189,1
54,1,33,0.966903189,1
54,1,-29,0.220603036,0
54,1,-10,0.844717825,1
54,1,13,0.87763495,1
54,1,-11,0.844717825,1
54,2,13,0.895452732,1
54,2,-10,0.21496009,0
54,2,17,0.936865981,1
54,2,6,0.922218274,1
54,2,-18,0.185608135,0
54,2,11,0.699077148,1
54,2,-11,0.700196209,1
54,2,12,0.684039141,1
54,2,4,0.698017482,1
54,2,1,0.269586112,0
54,2,-28,0.182234061,0.5
54,2,-33,0.377327835,0
54,3,15,0.878803169,1
54,3,13,0.719553869,1
54,3,18,0.893956105,1
54,3,15,0.546606413,0.25
54,3,18,0.922218274,1
54,3,5,0.188907837,0
54,3,-20,0.142853502,0
54,4,2,0.283575165,0
54,4,-21,0.211942451,0
54,4,2,0.842510151,0.666666667
54,4,-16,0.200936812,0
54,4,8,0.317334813,0
54,4,7,0.123746923,0
54,4,1,0.313843552,0.5
54,4,3,0.217859393,0
54,4,4,0.235222877,0
54,4,15,0.667394439,1
54,4,-31,0.327072002,0
54,5,-9,0.20531927,0.5
54,5,7,0.966903189,1
54,5,-13,0.211666285,0
54,5,-13,0.892424806,1
54,5,8,0.265093721,0
54,5,6,0.25387319,0
54,6,6,0.606276749,1
54,6,10,0.182935627,0
54,6,-2,0.939720009,0.666666667
54,6,4,0.838175618,1
54,6,-1,0.877860753,1
54,6,6,0.200936812,0
54,6,30,0.893956105,0.5
54,6,30,0.886647531,1
54,6,9,0.607413753,1
54,7,3,0.838175618,1
54,7,12,0.233914203,0
54,7,6,0.317334813,0
54,7,11,0.928147443,1
54,7,27,0.914379552,1
54,7,8,0.408325456,0.5
54,7,-3,0.506285035,0
54,7,10,0.940784238,1
54,7,-14,0.165114324,0
54,7,7,0.684039141,1
54,7,19,0.317334813,0
54,8,21,0.804035993,1
54,8,21,0.699077148,1
54,8,27,0.877348305,1
54,8,-50,0.25387319,0
54,8,4,0.607413753,1
54,8,-11,0.377327835,0
54,8,-14,0.317334813,0
54,8,9,0.877860753,1
54,8,14,0.935152947,1
54,8,4,0.844717825,1
54,9,17,0.317334813,0
54,9,8,0.838175618,1
54,9,-13,0.319818753,0
54,9,5,0.699064923,0.5
54,9,17,0.966903189,1
54,9,23,0.887166005,1
54,9,23,0.81797896,1
54,9,-2,0.838175618,1
54,10,10,0.892424806,1
54,10,18,0.25387319,0
54,10,8,0.966903189,1
54,10,12,0.607413753,1
54,10,21,0.200936812,0
54,10,10,0.877860753,1
54,10,0,0.966903189,1
54,10,22,0.877860753,1
54,10,15,0.23437063,0
54,11,11,0.802519944,1
54,11,18,0.838175618,1
54,11,0,0.81797896,1
54,11,17,0.607413753,1
54,11,1,0.607413753,1
54,11,24,0.087967918,0
54,11,10,0.123329647,0
54,11,13,0.23437063,0
54,11,12,0.216777295,0
54,12,-17,0.173081188,0
54,12,7,0.580110466,0.5
54,12,16,0.867519604,1
54,12,12,0.844717825,1
54,12,12,0.200936812,0
54,12,3,0.966903189,1
54,13,18,0.607413753,1
54,13,6,0.123329647,0
54,13,17,0.924394191,1
54,13,19,0.935152947,1
54,13,7,0.235222877,0
54,13,19,0.877860753,1
54,13,13,0.966903189,1
54,14,-10,0.199964358,0
54,14,21,0.23437063,0
54,14,8,0.25387319,0
54,14,-3,0.856918088,1
54,14,3,0.966903189,1
55,1,23,0.51759053,1
55,1,30,0.966903189,1
55,1,27,0.307211177,0
55,1,0,0.173081188,0
55,1,22,0.173081188,0
55,1,47,0.966903189,1
55,1,6,0.307211177,0
55,3,14,0.377327835,0
55,3,17,0.966903189,1
55,3,-10,0.200936812,0
55,3,-1,0.200936812,0
55,3,3,0.200936812,0
55,3,-1,0.200936812,0
55,3,2,0.087967918,0
55,3,3,0.153216875,0
55,3,9,0.205524164,0
55,3,-29,0.123790363,0
55,3,10,0.087967918,0
55,3,0,0.123790363,0
55,4,3,0.660724215,1
55,4,6,0.50157052,1
55,4,5,0.892424806,1
55,4,3,0.966903189,1
55,4,7,0.660724215,1
55,4,5,0.869080138,1
55,4,8,0.660724215,1
55,5,18,0.660724215,1
55,5,-1,0.888545183,1
55,5,2,0.173081188,0
55,5,20,0.867519604,1
55,5,2,0.660724215,1
55,5,8,0.844717825,1
55,5,16,0.867519604,1
55,5,0,0.51759053,1
55,5,-14,0.173081188,0
55,5,5,0.51759053,1
55,5,18,0.867519604,1
55,5,4,0.23437063,0
55,5,12,0.660724215,1
55,6,20,0.867519604,1
55,6,3,0.23437063,0
55,6,-8,0.084013176,0
55,6,24,0.966903189,1
55,6,14,0.966903189,1
55,7,11,0.23437063,0
55,7,10,0.660724215,1
55,7,7,0.51759053,1
55,7,20,0.173081188,0
55,7,11,0.660724215,1
55,7,10,0.173081188,0
55,7,11,0.660724215,1
55,8,8,0.377327835,0
55,8,2,0.377327835,0
55,8,10,0.23437063,0
55,8,-14,0.23437063,0
55,8,6,0.377327835,0
55,8,7,0.25387319,0
55,8,8,0.307211177,0
55,8,16,0.23437063,0
55,8,6,0.877860753,1
55,9,16,0.966903189,1
55,9,15,0.660724215,1
55,9,13,0.966903189,1
55,9,14,0.966903189,1
55,9,-19,0.307211177,0
55,10,4,0.966903189,1
55,10,6,0.23437063,0
55,10,15,0.23437063,0
55,10,17,0.966903189,1
55,10,13,0.844717825,1
55,10,14,0.966903189,1
55,10,4,0.25387319,0
55,11,-16,0.377327835,0
55,11,3,0.173081188,0
55,11,-8,0.25387319,0
55,11,-2,0.50157052,1
55,11,7,0.173081188,0
55,11,16,0.25387319,0
55,12,15,0.844717825,1
55,12,20,0.844717825,1
55,12,-23,0.377327835,0
55,12,4,0.317334813,0
55,12,8,0.173081188,0
55,12,4,0.307211177,0
55,12,-20,0.307211177,0
55,12,7,0.50157052,1
55,12,3,0.844717825,1
55,12,7,0.51759053,1
55,13,-22,0.173081188,0
55,13,2,0.173081188,0
55,13,-15,0.173081188,0
55,13,-5,0.173081188,0
55,13,6,0.173081188,0
55,13,-24,0.173081188,0
55,13,-10,0.25387319,0
55,13,7,0.173081188,0
55,14,-6,0.50157052,1
55,14,-14,0.123790363,0
55,14,-23,0.173081188,0
55,14,-19,0.173081188,0
55,14,9,0.660724215,1
55,14,-8,0.660724215,1
55,14,-17,0.173081188,0
55,14,-21,0.173081188,0
55,14,-12,0.966903189,1
55,14,12,0.660724215,1
55,14,10,0.173081188,0
55,15,4,0.173081188,0
55,15,-6,0.173081188,0
55,15,10,0.173081188,0
55,15,15,0.377327835,0
55,15,27,0.966903189,1
55,15,13,0.966903189,1
56,1,7,0.856598533,1
56,1,41,0.966903189,1
56,1,41,0.892424806,1
56,1,10,0.854461912,1
56,1,26,0.914064131,1
56,1,4,0.844717825,1
56,1,1,0.51759053,1
56,1,20,0.966903189,1
56,1,-2,0.200936812,0
56,1,33,0.829378981,1
56,2,21,0.867519604,1
56,2,15,0.844717825,1
56,2,17,0.889980894,1
56,2,35,0.198421838,0
56,3,21,0.867519604,1
56,3,31,0.854461912,1
56,3,14,0.317334813,0
56,3,7,0.686894336,1
56,3,24,0.200936812,0
56,3,17,0.844717825,1
56,4,12,0.50157052,1
56,4,0,0.377327835,0
56,4,11,0.377327835,0
56,4,25,0.842283054,1
56,4,23,0.844717825,1
56,4,21,0.842283054,1
56,6,34,0.966903189,1
56,6,28,0.838175618,1
56,6,15,0.965734463,1
56,6,16,0.838175618,1
56,6,36,0.377327835,0
56,6,22,0.377327835,0
56,6,13,0.265093721,0
56,7,31,0.23437063,0
56,7,-50,0.838175618,1
56,7,10,0.966903189,1
56,7,14,0.838175618,1
56,7,7,0.23437063,0
56,7,12,0.23437063,0
56,7,28,0.23437063,0
56,7,26,0.265093721,0
56,8,26,0.159729611,0
56,8,32,0.854461912,1
56,8,29,0.838175618,1
56,8,24,0.200936812,0
56,8,14,0.499407507,0
56,8,29,0.159729611,0
56,8,11,0.265093721,0
56,8,26,0.377327835,0
56,9,16,0.838175618,1
56,9,17,0.829378981,1
56,10,18,0.25387319,0
56,10,-19,0.265093721,0
56,10,0,0.838175618,1
56,10,14,0.838175618,1
56,10,18,0.844717825,1
56,10,17,0.377327835,0
56,10,8,0.838175618,1
56,10,-50,0.838175618,1
56,10,22,0.844717825,1
56,11,17,0.844717825,1
56,11,27,0.200936812,0
56,11,10,0.854461912,1
56,11,28,0.838175618,1
56,11,22,0.865100377,1
56,11,26,0.838175618,1
56,11,15,0.317334813,0
56,12,25,0.317334813,0
56,12,20,0.554330837,1
56,12,15,0.867519604,1
56,12,7,0.966903189,1
56,12,7,0.966903189,1
56,12,27,0.867519604,1
56,13,22,0.867519604,1
56,13,10,0.265093721,0
56,13,-11,0.844717825,1
56,13,14,0.844717825,1
56,13,13,0.854461912,1
56,13,7,0.499407507,0
56,13,18,0.966903189,1
56,13,16,0.935152947,1
56,14,20,0.838175618,1
56,14,11,0.23437063,0
56,14,18,0.123790363,0
56,14,20,0.935152947,1
56,14,12,0.854461912,1
56,14,17,0.865100377,1
56,14,21,0.877860753,1
56,14,21,0.966903189,1
56,14,21,0.888365416,1
56,15,18,0.966903189,1
56,15,5,0.888365416,1
56,15,18,0.867519604,1
56,15,25,0.838175618,1
56,15,19,0.499407507,0
56,15,6,0.854461912,1
57,1,-50,0.25387319,0
57,1,1,0.200936812,0
57,1,2,0.200936812,0
57,1,3,0.200936812,0
57,1,1,0.194769804,0
57,1,-1,0.200936812,0
57,1,2,0.200936812,0
57,1,3,0.200936812,0
57,1,3,0.200936812,0
57,1,3,0.200936812,0
57,3,2,0.26035578,0
57,3,16,0.317334813,0
57,3,30,0.864610446,0.5
57,4,2,0.607413753,1
57,4,4,0.25387319,0
57,4,2,0.607413753,1
57,4,0,0.607413753,1
57,4,2,0.607413753,1
57,4,3,0.200936812,0
57,4,3,0.200936812,0
57,4,10,0.607413753,1
57,5,13,0.25387319,0
57,5,18,0.607413753,1
57,5,3,0.607413753,1
57,5,16,0.607413753,1
57,5,13,0.607413753,1
57,5,-2,0.607413753,1
57,5,14,0.607413753,1
57,5,13,0.607413753,1
57,5,10,0.200936812,0
57,5,-2,0.25387319,0
57,5,2,0.607413753,1
57,5,2,0.580701005,1
57,5,0,0.200936812,0
57,5,0,0.200936812,0
57,6,1,0.284758756,0.5
57,6,4,0.607413753,1
57,6,1,0.200936812,0
57,6,27,0.966903189,1
57,6,14,0.966903189,1
57,6,20,0.117815909,0
57,6,2,0.173081188,0
57,6,-10,0.173081188,0
57,6,15,0.317334813,0
57,6,15,0.892424806,1
57,6,22,0.844717825,1
57,6,16,0.844717825,1
57,6,20,0.200936812,0
57,6,12,0.284758756,0.5
57,7,16,0.607413753,1
57,7,11,0.200936812,0
57,7,18,0.200936812,0
57,7,24,0.200936812,0
57,7,22,0.200936812,0
57,7,13,0.200936812,0
57,7,27,0.377327835,0
57,7,11,0.377327835,0
57,7,11,0.377327835,0
57,7,10,0.200936812,0
57,7,3,0.377327835,0
57,7,3,0.25387319,0
57,7,6,0.377327835,0
57,7,-14,0.087967918,0
57,8,10,0.25387319,0
57,8,1,0.607413753,1
57,8,5,0.25387319,0
57,8,16,0.265093721,0
57,8,13,0.867519604,1
57,8,7,0.607413753,1
57,8,0,0.095921271,0
57,9,10,0.607413753,1
57,9,12,0.25387319,0
57,9,2,0.607413753,1
57,9,14,0.317334813,0
57,9,31,0.892424806,1
57,9,21,0.844717825,1
57,9,5,0.25387319,0
57,10,2,0.317334813,0
57,10,2,0.200936812,0
57,10,19,0.892424806,1
57,10,13,0.200936812,0
57,10,16,0.200936812,0
57,10,12,0.200936812,0
57,10,5,0.200936812,0
57,10,4,0.200936812,0
57,11,10,0.377327835,0
57,11,2,0.200936812,0
57,11,7,0.25387319,0
57,11,6,0.200936812,0
57,11,11,0.200936812,0
57,11,16,0.844717825,1
57,11,15,0.25387319,0
57,11,9,0.200936812,0
57,11,10,0.607413753,1
57,11,1,0.607413753,1
57,11,7,0.200936812,0
57,12,11,0.25387319,0
57,12,1,0.877860753,1
57,12,3,0.25387319,0
57,12,6,0.25387319,0
57,12,10,0.25387319,0
57,12,14,0.844717825,1
57,12,3,0.317334813,0
57,13,8,0.200936812,0
57,13,1,0.200936812,0
57,13,6,0.200936812,0
57,13,7,0.200936812,0
57,13,0,0.200936812,0
57,13,0,0.200936812,0
57,13,9,0.200936812,0
57,13,0,0.200936812,0
57,13,1,0.200936812,0
57,13,0,0.200936812,0
57,13,2,0.200936812,0
57,13,3,0.317334813,0
57,14,0,0.200936812,0
57,14,-2,0.200936812,0
57,14,0,0.200936812,0
57,14,0,0.200936812,0
57,14,1,0.200936812,0
57,14,-10,0.087967918,0
57,14,-24,0.12190893,0
57,15,12,0.200936812,0
57,15,12,0.607413753,1
57,15,7,0.200936812,0
57,15,11,0.200936812,0
57,15,0,0.200936812,0
57,15,2,0.200936812,0
57,15,18,0.844717825,1
58,1,14,0.877860753,1
58,1,-2,0.892424806,1
58,1,-24,0.173081188,0
58,1,-1,0.200936812,0
58,1,14,0.844717825,1
58,1,-1,0.200936812,0
58,1,19,0.877860753,1
58,1,11,0.841095009,1
58,2,-1,0.200936812,0
58,2,6,0.200936812,0
58,2,16,0.877860753,1
58,2,10,0.877860753,1
58,2,21,0.966903189,1
58,3,2,0.173081188,0
58,3,8,0.838175618,1
58,3,0,0.25387319,0
58,3,20,0.91440677,1
58,3,18,0.867519604,1
58,3,-12,0.377327835,0
58,3,-2,0.25387319,0
58,4,-6,0.50157052,1
58,4,-9,0.50157052,1
58,4,21,0.91440677,1
58,4,-16,0.25387319,0
58,4,-20,0.25387319,0
58,4,-50,0.265093721,0
58,5,8,0.23437063,0
58,5,-14,0.200936812,0
58,5,-14,0.377327835,0
58,5,-20,0.25387319,0
58,5,-2,0.25387319,0
58,5,14,0.91440677,1
58,6,-16,0.660724215,1
58,6,-15,0.173081188,0
58,6,-22,0.25387319,0
58,6,-17,0.660724215,1
58,6,-7,0.660724215,1
58,6,18,0.966903189,1
58,6,-10,0.877860753,1
58,7,-4,0.91440677,1
58,7,-4,0.91440677,1
58,7,15,0.91440677,1
58,7,-11,0.138972641,0
58,7,-8,0.25387319,0
58,7,-1,0.23437063,0
58,7,-7,0.23437063,0
58,7,-7,0.25387319,0
58,8,2,0.25387319,0
58,8,-12,0.25387319,0
58,8,-13,0.377327835,0
58,8,0,0.25387319,0
58,8,-1,0.377327835,0
58,8,13,0.91440677,1
58,8,-8,0.25387319,0
58,9,-7,0.25387319,0
58,9,-12,0.25387319,0
58,9,-15,0.23437063,0
58,9,0,0.25387319,0
58,9,-11,0.25387319,0
58,9,8,0.877860753,1
58,10,-14,0.25387319,0
58,10,-6,0.25387319,0
58,10,8,0.877860753,1
58,10,18,0.877860753,1
58,10,1,0.838175618,1
58,10,-4,0.25387319,0
58,11,3,0.50157052,1
58,11,-3,0.25387319,0
58,11,12,0.966903189,1
58,11,-4,0.25387319,0
58,11,-11,0.25387319,0
58,11,-7,0.25387319,0
58,11,-13,0.25387319,0
58,12,-6,0.25387319,0
58,12,19,0.91440677,1
58,12,14,0.877860753,1
58,12,15,0.25387319,0
58,12,2,0.25387319,0
58,12,20,0.91440677,1
58,13,16,0.91440677,1
58,13,13,0.25387319,0
58,13,15,0.23437063,0
58,13,16,0.140615185,0
58,13,-9,0.25387319,0
58,13,6,0.25387319,0
58,13,6,0.25387319,0
58,14,-50,0.173081188,0
58,14,-50,0.173081188,0
58,14,-21,0.23437063,0
58,14,-28,0.173081188,0
58,14,-28,0.173081188,0
59,1,14,0.877860753,1
59,1,14,0.869080138,1
59,1,12,0.50157052,1
59,1,-2,0.868937173,1
59,1,45,0.880612727,1
59,1,12,0.50157052,1
59,1,25,0.735617248,1
59,1,-15,0.704728886,1
59,1,-16,0.205524164,0
59,1,-26,0.12190893,0
59,2,28,0.966903189,1
59,2,20,0.140615185,0
59,2,-4,0.838175618,1
59,2,50,0.966903189,1
59,2,-16,0.123790363,0
59,2,50,0.877860753,1
59,2,15,0.680292277,1
59,3,30,0.966903189,1
59,3,26,0.466285473,0
59,3,5,0.51759053,1
59,3,42,0.880612727,1
59,3,-5,0.607413753,1
59,3,17,0.902708617,1
59,3,-14,0.50157052,1
59,3,9,0.607413753,1
59,3,21,0.51759053,1
59,4,50,0.530421214,1
59,4,16,0.966903189,1
59,4,11,0.880612727,1
59,4,-1,0.50157052,1
59,4,12,0.966903189,1
59,4,-50,0.50157052,1
59,5,13,0.50157052,1
59,5,-35,0.153216875,0
59,5,1,0.865100377,1
59,5,13,0.966903189,1
59,5,-50,0.966903189,1
59,5,4,0.966903189,1
59,5,4,0.924394191,1
59,6,-50,0.11530156,0
59,6,2,0.50157052,1
59,6,0,0.50157052,1
59,6,11,0.966903189,1
59,6,-4,0.50157052,1
59,7,20,0.50157052,1
59,7,16,0.50157052,1
59,7,6,0.966903189,1
59,7,18,0.966903189,1
59,7,25,0.966903189,1
59,8,25,0.966903189,1
59,8,-14,0.123790363,0
59,8,-15,0.51759053,1
59,8,-5,0.50157052,1
59,8,1,0.844717825,1
59,8,16,0.50157052,1
59,8,18,0.966903189,1
59,8,15,0.966903189,1
59,9,13,0.50157052,1
59,9,7,0.924394191,1
59,9,3,0.966903189,1
59,9,12,0.966903189,1
59,9,13,0.966903189,1
59,9,7,0.924394191,1
59,10,18,0.660724215,1
59,10,-50,0.50157052,1
59,10,44,0.966903189,1
59,10,-2,0.966903189,1
59,10,2,0.50157052,1
59,10,3,0.377327835,0
59,10,6,0.51759053,1
59,10,4,0.607413753,1
59,10,-6,0.482329541,0
59,11,1,0.50157052,1
59,11,16,0.966903189,1
59,11,-1,0.51759053,1
59,11,-50,0.200936812,0
59,11,23,0.966903189,1
59,11,3,0.966903189,1
59,11,5,0.966903189,1
59,12,1,0.966903189,1
59,12,2,0.50157052,1
59,12,-5,0.50157052,1
59,12,6,0.966903189,1
59,12,4,0.50157052,1
59,12,-3,0.123790363,0
59,13,4,0.23437063,0
59,13,10,0.966903189,1
59,13,8,0.966903189,1
59,13,-21,0.966903189,1
59,13,-4,0.877860753,1
59,14,6,0.51759053,1
59,14,-1,0.966903189,1
59,14,-1,0.966903189,1
59,14,0,0.966903189,1
59,15,17,0.966903189,1
59,15,11,0.443892534,0
59,15,10,0.50157052,1
59,15,10,0.966903189,1
59,15,9,0.966903189,1
59,15,-1,0.872703312,0.5
59,15,0,0.966903189,1
61,1,12,0.543173246,0.5
61,1,25,0.471650609,0.5
61,1,12,0.716273374,0.666666667
61,1,16,0.628707417,0.333333333
61,1,14,0.628707417,0.333333333
61,1,22,0.869080138,1
61,1,25,0.869080138,1
61,1,-6,0.869080138,1
61,2,9,0.271549425,0.5
61,2,8,0.242034284,0.5
61,2,1,0.242034284,0.5
61,2,10,0.259337282,0.666666667
61,2,20,0.893182927,1
61,2,3,0.50157052,1
61,2,-5,0.50157052,1
61,2,25,0.872703312,1
61,2,20,0.970566804,1
61,3,6,0.50157052,1
61,3,-12,0.23437063,0
61,3,0,0.50157052,1
61,3,29,0.907833001,0.666666667
61,3,12,0.773358733,1
61,3,-9,0.250713211,0.5
61,4,1,0.50157052,1
61,4,0,0.50157052,1
61,4,13,0.966903189,1
61,4,-1,0.200936812,0
61,4,20,0.96030127,1
61,4,14,0.735617248,1
61,4,1,0.413533034,0.5
61,4,14,0.87405503,1
61,5,0,0.242034284,0.5
61,5,-9,0.242034284,0.5
61,5,-37,0.242034284,0.5
61,5,-1,0.50157052,1
61,5,15,0.925067014,1
61,5,19,0.687847409,1
61,6,20,0.568443999,1
61,6,-18,0.15682188,0.5
61,7,5,0.568443999,1
61,7,-1,0.18148981,0.5
61,7,-2,0.568443999,1
61,7,-10,0.50157052,1
61,8,-8,0.154471599,0
61,8,-1,0.50157052,1
61,9,20,0.50157052,1
61,9,0,0.50157052,1
61,9,-1,0.238578843,0.5
61,9,-3,0.15682188,0.5
61,9,-10,0.271260174,0.5
61,10,0,0.258807933,0.5
61,10,-1,0.242034284,0.5
61,10,1,0.238578843,0.5
61,10,18,0.925067014,1
61,10,14,0.925067014,1
61,10,20,0.568443999,1
61,11,0,0.123790363,0
61,11,16,0.568443999,1
61,11,20,0.841095009,1
61,11,-1,0.50157052,1
61,12,1,0.50157052,1
61,12,0,0.50157052,1
61,12,-2,0.50157052,1
61,12,18,0.568443999,1
61,12,14,0.568443999,1
61,12,0,0.50157052,1
61,12,-9,0.087967918,0
61,14,13,0.966903189,1
61,14,-2,0.50157052,1
61,15,-20,0.108705367,0
61,15,11,0.687847409,1
61,15,-18,0.087967918,0
61,15,21,0.867519604,1
61,15,0,0.50157052,1
61,15,0,0.50157052,1
61,16,16,0.568443999,1
61,16,0,0.50157052,1
61,16,21,0.568443999,1
61,16,14,0.841095009,1
61,16,-2,0.841095009,1
62,1,-1,0.729103783,1
